English,Hindi,len_eng_words,len_hin_words
now experts believe,विशषजञो का मानना ​​ह कि,3,5
text not visible,कय १ २००८ क अनसार य टयब लाभदायक नही ह इसका राजसव सारहीन को गगल दवारा एक नियामक फिलिग क रप म नोट किया गया इसक बडविडथ कि लागत परतिदिन करीब १ मिलियन $डॉलर अनमानित ह २००७ म यह अनमान किया गया कि य टयब २००० म सबस अधिक इनटरनट को उपयोग करता ह और परति मिनट वह करीब दस घटा विडियो अपलोड ह,3,65
professor david metcalf,परोफसर डविड मटकॉफ,3,4
awardrespect and identity,परसकार सममान और पहचान,3,4
by email facebook,ईमल स फसबक स,3,5
to invoice hospitals,हॉसपिटलो को बिल कस भज ।,3,6
category personal life,शरणी:वयकतिगत जीवन,3,2
to protest something,किसी बात क विरोध म,3,5
literature of ravindra,रवीनदर साहितय,3,2
solar air heating,सौर वाय उषमन,3,3
at any university,किसी विशवविदयालय म,3,3
i collect stories,that's what i do,3,5
residential services,रजिडशल सरविसिज,3,6
in politics also,राजनीति म भी,3,3
my wish is,मरी इचछा ह,3,3
who are atheists,जो नासतिक ह,3,3
using a camera,कमर को परयोग करत हए,3,5
for most people,जयादातर लोगो को,3,3
and that sadness,और य दख सिरफ एक ही,3,6
reward and respect,परसकार व सममान,3,3
from that year,कारय और जीवन म समनवय क बार म मन यह सीखा,3,11
about his girlfriend,उसकी परमिका क बार म,3,5
that wondrous openness,वह शानदार खलापन,3,3
crown cronch ceremony,राजतिलक,3,1
but it isn t,किनत ऐसा नही ह,3,4
not just me,व और भी कठिन थ,3,5
remember sharma,शरमा की याद ह,3,5
cities of india,भारत क शहर,3,3
one india,वन इणडिया,3,3
from the orchid,ऑरकिड स,3,2
of observable behavior,क आधार पर ही की जाती ह |,3,8
fort of agra,आगरा का किला,3,3
we ll fix it,हम इस ठीक कर दग । ”,3,7
which is china,“इनम स कौन सा चीन ह,3,6
central indian food,मधय भारतीय खाना,3,3
of these guys,हर वयकति क,3,3
class southern jambudweep,शरणी:दकषिण जबदवीप,3,2
mmr the facts,ष - कछ बात,3,4
transport amp,general workers union,3,4
kath branch and,कठ-शाखा और,3,2
and other things,अथवा अनय चीजो म लगान क बजाय,3,7
will cause controversy,उसक कारण विवाद हो सकता ह |,3,7
relation with portuguese,परतगालियो स सबध,3,3
traditional area catering,पारपरिक कषतरीय खनपान,3,3
please read more,और जयादा पढना,3,3
terrorism in state,राजय आतकवाद,3,2
everyone was scared,सभी डर हए थ |,3,5
everything has changed,सब कछ बदल गया ह,3,5
honour padmabhushan award,शरणी:पदम भषण,3,2
snake charmers filth,सपरो का कड -करकट का,3,7
introduction of cricket,करिकट का परिचय,3,3
us hindi literature,अमरिकी हिनदी साहितय,3,3
after your mammogram,अपन ममोगराम क बाद ।,3,5
your all,तरा हार,3,3
which is three dimensional,जो तरि-आयामी ह,3,3
remi is,रमी २२ साल का ह,3,5
krishna sen online,कषण सन अनलाईन,3,3
most western intellectuals,कई पाशचातय बदधिजीवी,3,3
chattisgarh news,छततीसगढ नयज,3,3
category dwivedi medal,शरणी:दविवदी पदक,3,2
that its transition,कि इसका सकरमण,3,3
category history,शरणी:इतिहास,3,1
while reading novels,उपनयास पढत समय,3,4
what it demonstrated,इस बात न यह दरशाया,3,5
al gore spoke,अल गोर न जस बोला,3,5
mythology of garuda,गरड पराण,3,2
now it s,अब ह २०११,3,3
photographing and blogging,फोटो लना और लिखना,3,4
half bharath,आदय भारत,3,2
another big one,एक और बडा,3,3
category bangla,शरणी:बगाल,3,1
by running streams,बगीच ह,3,2
mist in cairo,करो म धध,3,3
category energy,शरणी:ऊरजा,3,1
reasons for maython,मथन क कारण,3,3
indian constitution,भारतीय सविधान,3,4
history of diwali,दीपावली का इतिहास,3,3
don t even worry,चिता ही मत करिय।,3,4
please see this,इनह भी दख,3,3
but men,लकिन दस हजार आदमी,3,5
mayun men s importent,मथन मनषय की मल आवशयकता ह।,3,6
threat to agriculture,कषि क लिए खतर,3,4
class coastal city,शरणी:तटवरती शहर,3,2
soura vayu visresion,सौर वाय तापन परियोजना विशलषण,3,5
milking of animals,जानवरो का दहना,3,3
these prescribed duties,दायितव निभान पडत थ,3,4
class rivers of bihar,शरणी:बिहार की नदिया,3,3
