English,Hindi,len_eng_words,len_hin_words
<start> category hindu religion . <end>,<start> शरणीहिनद धरम <end>,4,2
<start> visionary mother and father . <end>,"<start> दरदरशी मा और मर पिता , <end>",4,5
<start> like handing out water <end>,<start> ऐसा पानी बचना जो <end>,4,4
<start> my name is papusay . <end>,<start> मरा नाम पापस ह। <end>,4,4
<start> i learned one thing <end>,<start> मन एक बात सीखी  <end>,4,5
<start> she wields great power . <end>,<start> बहत कषमता रखती ह य . <end>,4,5
<start>  <end>,<start>  <end>,4,6
<start> the affairs of classes <end>,<start> वरण वयवसथा <end>,4,2
"<start> sorry , entrepreneurs aren t students . <end>","<start> माफ कीजिय ,  मगर उदयमी विदयारथी नही होत । <end>",4,8
<start> she also made sketches . <end>,<start> उनहोन रखाचितर भी बनाए ह। <end>,4,5
<start> shri kabir knowledge temple <end>,<start> शरी कबीर जञान मदिर <end>,4,4
"<start> sm back at gateshead , <end>","<start> मितरा और पीछ गटसहड म , <end>",4,5
"<start> so , on august th , <end>","<start> अतः ,  अगसत  को , <end>",4,4
<start> list of feed aggregators <end>,<start> फीड एगरीगटरस की सची <end>,4,4
"<start> also , people like myself , <end>","<start> और य भी ,  कि मर जस लोग , <end>",4,7
<start> premchand and prose dictionery . <end>,<start> गदय कोश म परमचद <end>,4,4
<start> in victimizing a victim . <end>,<start> शिकारो का शिकार करन म . <end>,4,5
<start> what is mmr ? <end>,<start> ष कया ह <end>,4,3
<start> drive home for dinner <end>,<start> पतनी और बचचो क साथ <end>,4,5
<start> let s go to gangstabucks . com . <end>,<start> चलो दखत ह  .   . <end>,4,5
<start> nearly thousand words <end>,<start> लगभग  हजार शबद । <end>,4,5
<start> i decided to paste <end>,<start> मन उन तसवीरो को चिपकान का निरणय लिया <end>,4,8
<start> it was always zero . <end>,<start> सब जीवनो म बट कर इस जीवन की उपलबधिया नगणय थी । <end>,4,12
<start> google india web page <end>,<start> गगल का भारतीय जालपषठ <end>,4,6
<start> in the crash . <end>,<start> दरघटना म .  . <end>,4,3
"<start> a well wisher of mine , <end>","<start> मरा भला चाहन वाली , <end>",4,4
"<start> have been expanding geometrically , <end>",<start> जयामितीय रप स फल रही ह <end>,4,6
<start> paleontology and panic architecture . <end>,<start> या भलभलया क बीच परतिसपरधा कर रह ह . <end>,4,8
<start> questions might be <end>,<start> परशन इस परकार स हो सकत ह ः <end>,4,8
<start> till they get english . <end>,<start> जब तक कि वो इगलिश न सीख ल। <end>,4,8
<start> you almost certainly do . <end>,<start> तो आप सचमच म अचछ लगत ह| <end>,4,7
"<start> and particularly at marriage , <end>","<start> और खासकर शादियो पर , <end>",4,4
<start> thank you so much . <end>,<start> आपक बहत धनयवाद। <end>,4,3
<start> the furniture is designed <end>,<start> फरनीचर इस तरह बनाया गया ह कि <end>,4,7
<start> . should be defined <end>,<start> .  परिभाषित हो <end>,4,3
<start> title kaun banega crorepati <end>,<start> शीरषक कौन बनगा करोडपति   . <end>,4,7
<start> catagory poets of devotional era <end>,<start> शरणीभकतिकाल क कवि <end>,4,3
<start> malik mohammad jayasi <end>,<start> मलिक मोहममद जायसी <end>,4,4
<start> advantages of pm govt . <end>,<start> परधानमतरी सरकार क लाभ <end>,4,4
<start> that can transform themselves . <end>,<start> की व अपन आप को परिवरतित कर सक . <end>,4,8
<start> were we being followed ? <end>,<start> थ हम पर जाया जा रहा ह ? <end>,4,7
<start> hindi literature of mauritius <end>,<start> मारिशस का हिनदी साहितय <end>,4,4
<start> it s important to understand <end>,<start> उसस यह समझना महतवपरण ह <end>,4,5
<start> to outlaw copying full stop . <end>,<start> किसी भी तरह की कॉपी करन पर परण रोक लगा द। <end>,4,11
<start> there s a long tradition <end>,<start> एक लबी परपरा ह कि <end>,4,5
<start> this is a room <end>,<start> कमर भर <end>,4,2
<start> for setting and enforcing <end>,<start> सथापित करन और लाग करन क लिए <end>,4,7
<start> now under tarpaulin . <end>,<start> अब तिरपाल क नीच ह  . <end>,4,6
<start> by cross border phone calls ? <end>,<start> सीमा पार स फोन दवारा ? <end>,4,5
<start> to find these kids <end>,<start> ऐस बचचो को ढढन का <end>,4,5
<start> made up of people . <end>,<start> लोगो स बना। <end>,4,3
<start> and not the reality . <end>,<start> ना कि सरकषा की सचचाई पर | <end>,4,7
<start> then build neer <end>,<start> नीड का निरमाण फिर <end>,4,4
<start> even at the organic . <end>,<start> यहा तक कि जविक म भी . <end>,4,6
<start> obviously she s an artist <end>,<start>     . <end>,4,5
"<start> okay , here we go . <end>","<start> ठीक ह ,  चलिए दखत ह <end>",4,5
<start> jaishankar prashad <end>,<start> जयशकर परसाद <end>,4,6
<start> personality based oh class . <end>,<start> शरणीवयकतितव <end>,4,1
<start> it changed my life . <end>,<start> उस अनभव न मरा जीवन बदल डाला। <end>,4,7
<start> i am thinking now . <end>,<start> म अब सोच रहा ह <end>,4,5
"<start> when you see them , <end>","<start> जाब आप उनको दखत ह  , <end>",4,6
<start> facts related to ramyana <end>,<start> रामायण स समबधित तथय <end>,4,4
<start> buddha in hindu religion . <end>,<start> हिनद धरम म बदध <end>,4,4
<start> and here they are . <end>,<start> य रह . <end>,4,2
<start> by making them anonymous . <end>,<start> और उनक वजद का खातमा करता ह । <end>,4,8
