English,Hindi,len_eng_words,len_hin_words
what to read today,म आज कया पढ,4,4
i called my mom,मन अपनी मा को फोन किया,4,6
prime minister of india,भारत क परधानमतरी,4,3
you have jokhim chacha,हमार पास जोखिम चाचा ह,4,5
it s an incredible opportunity,यह एक अदबध अवसर ह,4,5
per person co  excretion,परति वयकति co 2 / उप उतसरजन,4,7
puts sensory based information,म सवदना पर आधारित जानकारी,4,5
where people are looking,जहा लोग खोज रह ह,4,5
iii alien enemies,nan,4,1
and perhaps life itself,और शायद जीवन की उपसथिति को भी,4,7
afterward these were translated,बाद म इनह अनदित या रपानतरित किया गया।,4,8
muslim believes in fate,मसलमान भागय को मानत ह।,4,5
but within two years,दो साल क अदर,4,4
and we feel gratitude,और हम कतजञ महसस करत ह,4,6
new old text,नय परान झरोख,4,4
basere se door,बसर स दर,4,4
the oneness of god,ईशवर की एकता,4,3
class delhi world class place,शरणी:दिलली क विशव धरोहर सथल,4,5
and the united nations,और सयकत राषटर,4,3
one two years earlier,इसस दो साल पहलवाल सख स,4,6
you see a filament,आप य तत दख पा रह ह,4,7
literature of modern hindi,आधनिक हिदी पदय का इतिहास,4,5
common diseases of pigs,सअरो क सामानय रोग,4,4
indian river in gangotri,भागीरथी नदी गगोतरी म,4,4
paid for each child,हर एक बचच क लिए अदा किया जाता ह,4,10
head   neck examination,सिर एव गल की जाच,4,5
than when they arrived,मकाबल उसक जब वो आय थ,4,6
you co opt almost everybody,आप हर चीज म भागिदार ह,4,6
responsibilities of prime minister,परधानमनतरी क कारय,4,3
as ram as krishna,राम क रप म कषण क रप म,4,9
consciously identify as african,सचतन रप स एक अफरीकी क रप म नही दखती थी,4,11
immunizations for the children,या फिर बचचो क लिए टीक,4,6
with no new input,कोई नयी सचना नही,4,4
the value of sleep,कि नीद का कया महतव ह,4,6
other types of cricket,करिकट क अनय परकार,4,4
capturing of booth illegitimate votes,3 मतदान कनदर पर कबजा जाली मत,4,7
islamabad national capital area,इसलामाबाद राषटरीय राजधानी कषतर,4,4
the rajyasabha constitutional look,राजय सभा का सघीय सवरप,4,5
of this single story,रप दख-सन होग,4,3
because it was clear,कयोकि य साफ था,4,4
she s    years old,वह    बरस की थी |,4,6
we have that information,इस बात की जानकारी हम ह,4,6
and so watch out,और हा तो दखत रहो,4,5
who are these people,लकिन य लोग ह कौन,4,5
throughout the whole brain,पर मसतिसक म,4,3
and i should mention,और म तमह बताना चाहगी,4,5
during the summer period,गरमी क दौरान,4,3
they called the knife,व उस चाक बलात ह,4,6
a society that acts,एक समाज जो करियाशील ह |,4,6
such a limited rainfall,बहत ही कम वरषा,4,4
my world  is subjective,'मरा ससार' वयकतिपरक ह,4,4
and kisses the ground,और जमीन को चमता ह,4,5
so back to economics,तो वापस चलत ह अरथशासतर की तरफ,4,7
freedom fighter of india,भारतीय सवततरता सगराम क करण,4,5
