English,Hindi,len_eng_words,len_hin_words
<start> what about the political system ? <end>,<start> लकिन राजनतिक परणाली का कया ? <end>,5,5
<start> nothing else but human capital . <end>,<start> और कछ नही  कवल मानवससाधनपजी। <end>,5,6
"<start> and then we feel vulnerable , <end>","<start> और फिर हम अतिसवदनशीलता का एहसास होता ह , <end>",5,8
<start> this is your team . <end>,<start> आखिर यह आपकी टीम ह  . <end>,5,6
"<start> we ll see that right there , <end>","<start> हम वहा दखग , <end>",5,3
<start> it was actually really inspiring <end>,<start> सार इजिपत वासियो का परण रप स <end>,5,7
<start> it s always about my taste . <end>,<start> मर अपनी खास पसद क अनसार । <end>,5,7
<start> and all those other things <end>,<start> और वो सब बात <end>,5,4
"<start> and finally , india has had <end>","<start> और अत म ,  भारत म <end>",5,5
<start> diwali preparations start after dussehra . <end>,<start> दशहर क पशचात ही दीपावली की तयारिया आरभ हो जाती ह। <end>,5,11
<start> a million little things <end>,<start> लाखो छोटी चीजो म <end>,5,4
<start> office of public relations gwalior <end>,<start> जनसमपरक कारयालय गवालियर <end>,5,3
"<start> seventh phase , st november <end>",<start> सातवा चरण एक नवबर <end>,5,5
<start> that are full of understanding . <end>,<start> जो समझ स भरा हआ ह| <end>,5,6
<start> and we re production and marketing . <end>,<start> और हम और आप ह उतपादन और विपणन <end>,5,9
"<start> for good and for ill , <end>","<start> अचछ क लिए और बर क लिए , <end>",5,7
<start> in hindi verses of quran <end>,<start> हिनदी म करान की आयत <end>,5,5
<start> whereas the city of toronto <end>,<start> लकिन टोरटो शहर की सरकार <end>,5,5
<start> and all these business minds <end>,<start> इन सब उदयोगपतियो क पास <end>,5,5
"<start> is that we re writing things , <end>","<start> कि हम लिख रह ह , <end>",5,5
<start> which means it s very difficult <end>,<start> जिसका मतलब ह कि यह बहत मशकिल ह <end>,5,8
<start> my little five year old kid neighbor <end>,<start> मर पडोस का छोटा पाच साल का बचचा <end>,5,8
<start> let s do something really simple . <end>,<start> चलिए बहत ही साधारण काम करत ह। <end>,5,7
<start> the winner boxes the air <end>,<start> विजता हवा म मकका उछालता ह <end>,5,6
<start> draupadi s dishonor and pandava s exile . <end>,<start> दरौपदी का अपमान और पाणडवो का वनवास <end>,5,7
<start> so this is change happening . <end>,<start> तो यह बदलाव हो रहा ह। <end>,5,6
<start> is they re building these detectors <end>,<start> ससचको का निरमाण कर रह ह <end>,5,6
"<start> central to the cultural , political , <end>","<start> जररी माना जाता ह सासकतिक ,  राजनतिक , <end>",5,6
<start> just be who you are . <end>,<start> आप वही रहिय जो आप ह | <end>,5,7
<start> better late than never . <end>,"<start> दर आयद  ,  दरसत आयद  ! <end>",5,6
"<start> and being authentic to yourself , <end>","<start> जीन क लिए जररी छोटछोट सख उठाएग , <end>",5,7
<start> category honored by sahitya academy <end>,<start> शरणीसाहितय अकादमी दवारा सममानित <end>,5,4
<start> which shook the whole area <end>,<start> ‎जिसन परा कषतर हिला कर रख दिया। <end>,5,7
<start> in a village in senegal <end>,"<start> सनगल क एक जाव म रहती थी , <end>",5,7
<start> and the children flocked there . <end>,<start> और बचच वहा आत रह। <end>,5,5
<start>  <end>,<start>  <end>,5,7
<start> some stay it as baluchi . <end>,<start> कछ इस बलोची भी ठहरात ह । <end>,5,7
<start> the black box lights up <end>,<start> तो काल बकस की बतती जल जाती ह <end>,5,8
"<start> there are some wonderful , wonderful , <end>","<start> कछ बढिया ,  बढिया , <end>",5,3
<start> who was redesigning the waterfront <end>,<start> जो परतगाल क पोरटो शहर म नदी क किनार को <end>,5,10
<start> a large wave of riots <end>,<start> दगफसाद की एक लहर <end>,5,4
<start> they were doing an experiment <end>,<start> वो एक परयोग कर रह थ <end>,5,6
"<start> oh look , there s another galaxy . <end>",<start> और दखो !  एक और अकाश गगा। <end>,5,6
<start> years after the war ? <end>,<start>  साल क यदध क बाद  ? <end>,5,7
<start> category geography of uttar pradesh <end>,<start> शरणीउततर परदश का भगोल <end>,5,4
<start> or display any other signs <end>,<start> या कोई और लकषण दिखात ह <end>,5,6
<start> kingship was usually hereditary . <end>,<start> राजशाही सामानयता वशानगत चलती थी  . <end>,5,6
